timestamp,run_date,symbol,side,qty,price,notional,fee,slippage,reason
2026-09-16 00:06:00,2026-09-16,XAGUSDT,BUY,6.19369268,63.75,394.8479,0.197424,0.07897,backfill
2026-09-16 00:06:00,2026-09-16,XAUUSDT,BUY,0.01270916,4288.95,54.5089,0.027254,0.010902,backfill
2026-09-16 00:06:00,2026-09-16,ZECUSDT,SELL,-0.33525736,1110.03,-372.1457,0.186073,0.074429,backfill
2026-09-16 00:06:00,2026-09-16,龙虾USDT,SELL,-729.66814473,0.19597,-142.9931,0.071497,0.028599,backfill
2026-09-17 00:06:00,2026-09-17,ACEUSDT,SELL,-2164.60762734,0.15248,-330.0594,0.16503,0.066012,backfill
2026-09-17 00:06:00,2026-09-17,AKEUSDT,BUY,3113.01031523,0.020332,63.2937,0.031647,0.012659,backfill
2026-09-17 00:06:00,2026-09-17,BCHUSDT,BUY,0.11864545,221.04,26.2254,0.013113,0.005245,backfill
2026-09-17 00:06:00,2026-09-17,BTWUSDT,SELL,-54.02204999,0.74934,-40.4809,0.02024,0.008096,backfill
2026-09-17 00:06:00,2026-09-17,BZUSDT,SELL,-3.26465413,100.47,-327.9998,0.164,0.0656,backfill
2026-09-17 00:06:00,2026-09-17,DRAMUSDT,BUY,0.50412582,56.44,28.4529,0.014226,0.005691,backfill
2026-09-17 00:06:00,2026-09-17,KORUUSDT,BUY,1.35967448,19.14,26.0242,0.013012,0.005205,backfill
2026-09-17 00:06:00,2026-09-17,LSKUSDT,SELL,-313.88070707,0.47018,-147.5804,0.07379,0.029516,backfill
2026-09-17 00:06:00,2026-09-17,MUUSDT,SELL,-0.33896553,935.68,-317.1633,0.158582,0.063433,backfill
2026-09-17 00:06:00,2026-09-17,NVDAUSDT,BUY,1.58221613,215.94,341.6638,0.170832,0.068333,backfill
2026-09-17 00:06:00,2026-09-17,ONGUSDT,SELL,-357.24683062,0.07617,-27.2115,0.013606,0.005442,backfill
2026-09-17 00:06:00,2026-09-17,PROMUSDT,SELL,-3.05803876,5.461,-16.6999,0.00835,0.00334,backfill
2026-09-17 00:06:00,2026-09-17,QQQUSDT,BUY,0.03013776,710.28,21.4062,0.010703,0.004281,backfill
2026-09-17 00:06:00,2026-09-17,SNXXUSDT,SELL,-23.52843206,13.48,-317.1633,0.158582,0.063433,backfill
